threads_post_id,threads_pk,user_id,username,full_name,is_verified,Timestamp,is_paid_partnership,is_reply,like_and_view_counts_disabled,is_pinned,caption_text,hashtags,mentions,like_count,reshare_count,comment_count,repost_count,quote_count,media_type,image_count,has_audio,original_width,original_height,cover_url,cover_width,cover_height,carousel_media_urls,video_hd_url,video_sd_url,scrape_ts,query_id,page,source_file
3836254256739690476_63454848350,3836254256739690476,63454848350,nike,Nike,True,2026-02-19 16:39:26,,False,False,False,"They didn’t suit up for silver. 

Laila Edwards and @teamusa Women’s Hockey put the squeeze on Canada to claim Gold in the Olympic final.",,teamusa,491,1,8,30,5,8,2,,1440,1800,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/639502993_17945847237112351_1966122632681879703_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=e-n04CZiwp4Q7kNvwFQvaqf&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNjI1Mzk3OTgwNjU0Mjk1MA%3D%3D.3-ccb7-5&oh=00_AfzNeINq9JT5CV3t8D2-rd1lxyenBlgWYAOjKhq-GJayWg&oe=69B3BFBF&_nc_sid=b0e1a0,1440.0,1800.0,"https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/639502993_17945847237112351_1966122632681879703_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=e-n04CZiwp4Q7kNvwFQvaqf&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNjI1Mzk3OTgwNjU0Mjk1MA%3D%3D.3-ccb7-5&oh=00_AfzNeINq9JT5CV3t8D2-rd1lxyenBlgWYAOjKhq-GJayWg&oe=69B3BFBF&_nc_sid=b0e1a0, https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/639515007_17945847246112351_779188014275700386_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=a-hxVHQh9YIQ7kNvwHFyMxc&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNjI1Mzk4MTUzNDY0NTQwNw%3D%3D.3-ccb7-5&oh=00_AfwTit5FfTuqzWuJI0mSl8iKXKTO5H8vi8bwumusEh-Xwg&oe=69B3C565&_nc_sid=b0e1a0",,,,,,nike_page_1.json
3835523584857660664_63454848350,3835523584857660664,63454848350,nike,Nike,True,2026-02-18 16:27:43,,False,False,False,"Fast? Try flawless. 

Choi Minjeong, Kim Gilli and Team South Korea make a statement in the 3000m Relay, upsetting the field for straight Gold on the Short Track.",,,705,2,13,24,0,8,2,,1440,1801,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/636804205_17945640108112351_932032554774609861_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAxLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=Z6P7xIgNrzEQ7kNvwHJFyLL&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNTUyMzU3ODg4NDk1NTcwMQ%3D%3D.3-ccb7-5&oh=00_AfxW9OPlC8aLzfj4S3p8f0gKlYG_vrHxr0n-F-HFSotBrQ&oe=69B3A694&_nc_sid=b0e1a0,1440.0,1801.0,"https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/636804205_17945640108112351_932032554774609861_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAxLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=Z6P7xIgNrzEQ7kNvwHJFyLL&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNTUyMzU3ODg4NDk1NTcwMQ%3D%3D.3-ccb7-5&oh=00_AfxW9OPlC8aLzfj4S3p8f0gKlYG_vrHxr0n-F-HFSotBrQ&oe=69B3A694&_nc_sid=b0e1a0, https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/636765338_17945640117112351_3776507974315994811_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTQ0MHgxODAxLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=wKo8-FeStJoQ7kNvwEnvwrG&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgzNTUyMzU3ODY1MDA3ODM2Ng%3D%3D.3-ccb7-5&oh=00_Afx-AzXoQWArEuhiDf2jHDLj1TRinwUA2RWZi25ixzcgdA&oe=69B3B8E8&_nc_sid=b0e1a0",,,,,,nike_page_1.json
3829507873022197862_63454848350,3829507873022197862,63454848350,nike,Nike,True,2026-02-10 09:15:34,,False,False,False,"Nobody called it. But everyone felt it. 

Arianna Fontana and Team Italy dominate the Olympic field and snatch Gold in the Short Track Mixed Relay.",,,73,1,5,6,0,1,1,,1440,1800,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/631911262_17943869211112351_6353596135584130141_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=wGqEn7ZwS4cQ7kNvwEgl35i&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyOTUwNzg3MzAyMjE5Nzg2Mg%3D%3D.3-ccb7-5&oh=00_AfysVlng4Hrea3uCvZwWgaJ4kH-lzhX-ScPam3wm6hPSlQ&oe=69B3B315&_nc_sid=b0e1a0,1440.0,1800.0,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/631911262_17943869211112351_6353596135584130141_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=wGqEn7ZwS4cQ7kNvwEgl35i&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyOTUwNzg3MzAyMjE5Nzg2Mg%3D%3D.3-ccb7-5&oh=00_AfysVlng4Hrea3uCvZwWgaJ4kH-lzhX-ScPam3wm6hPSlQ&oe=69B3B315&_nc_sid=b0e1a0,,,,,,nike_page_1.json
3828928273242473482_63454848350,3828928273242473482,63454848350,nike,Nike,True,2026-02-09 14:04:00,,False,False,False,"When you’re this fast, you don't ask for permission. Jutta Leerdam breaks the Olympic record in the Speed Skating 1000m and wins her first Gold.",,,117,1,5,10,0,1,1,,1440,1800,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/629164037_17943731769112351_245973483779039927_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=cesjHAF4NLMQ7kNvwGYVEJQ&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyODkyODI3MzI0MjQ3MzQ4Mg%3D%3D.3-ccb7-5&oh=00_AfwHfY1USFSojqvsTvB1hA12Ls9JY7zjQPdtALBYaPmUzQ&oe=69B3DAA7&_nc_sid=b0e1a0,1440.0,1800.0,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/629164037_17943731769112351_245973483779039927_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=cesjHAF4NLMQ7kNvwGYVEJQ&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyODkyODI3MzI0MjQ3MzQ4Mg%3D%3D.3-ccb7-5&oh=00_AfwHfY1USFSojqvsTvB1hA12Ls9JY7zjQPdtALBYaPmUzQ&oe=69B3DAA7&_nc_sid=b0e1a0,,,,,,nike_page_1.json
3828458202728602651_63454848350,3828458202728602651,63454848350,nike,Nike,True,2026-02-08 22:30:22,,False,False,False,Sweet sweet victory.,,,282,22,6,47,18,2,0,True,720,900,https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/629149701_1542935866768197_2417926712645764894_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDgwMC5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=7MYsIvdAiJAQ7kNvwEC_otT&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyODQ1ODIwMjcyODYwMjY1MQ%3D%3D.3-ccb7-5&oh=00_AfwYD2t-N-4t-qVJsbmnly3G1HMc56S83QXJCn3Q81gmBA&oe=69B3B0D9&_nc_sid=b0e1a0,640.0,800.0,,https://instagram.fyyz1-2.fna.fbcdn.net/o1/v/t16/f2/m84/AQOXV-Df84k3U1nKi6cElRNHKvuLqA8xR_vwxvg9RLAh0rAdBxPg5MvAq4AjYPGeHEHZNZx_yU4-ATsoA3k-W-SG9zugBosqXekatI4.mp4?_nc_cat=106&_nc_oc=Adn6iXlOhDtkK2GRDIHvt-TwW2dkCPzJx76vjUdELS9VfVBQ4Cvto15SHhCbLJ9zALXJSU7IbuVDEb0zhWTNd2X9&_nc_sid=5e9851&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_ohc=XRH6Ame-TQAQ7kNvwHW4LQI&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzk0MzYwNzMzODExMjM1MSwiYXNzZXRfYWdlX2RheXMiOjI3LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MzAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=caAlutyc3-5Gd7raWYhmrw&_nc_ss=8&_nc_zt=28&vs=5fe91a0e0abbaec3&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81NjRBMzVCRUUyMTRERkIzMUI1Q0M0RkEzNzkwRjRCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzBBNDFDQjJCMjc2OTNENDc3MkRFQjM5NTg1NUFGQUFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa-1YTWtOffPxUCKAJDMywXQD4KfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&oh=00_AfxpPLHG6Te2qqE1J6bbLIkUGYQGncqpY1ArYxSMxp-TFw&oe=69AFDF62,https://instagram.fyyz1-2.fna.fbcdn.net/o1/v/t16/f2/m84/AQOXV-Df84k3U1nKi6cElRNHKvuLqA8xR_vwxvg9RLAh0rAdBxPg5MvAq4AjYPGeHEHZNZx_yU4-ATsoA3k-W-SG9zugBosqXekatI4.mp4?_nc_cat=106&_nc_oc=Adn6iXlOhDtkK2GRDIHvt-TwW2dkCPzJx76vjUdELS9VfVBQ4Cvto15SHhCbLJ9zALXJSU7IbuVDEb0zhWTNd2X9&_nc_sid=5e9851&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_ohc=XRH6Ame-TQAQ7kNvwHW4LQI&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzk0MzYwNzMzODExMjM1MSwiYXNzZXRfYWdlX2RheXMiOjI3LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MzAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=caAlutyc3-5Gd7raWYhmrw&_nc_ss=8&_nc_zt=28&vs=5fe91a0e0abbaec3&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81NjRBMzVCRUUyMTRERkIzMUI1Q0M0RkEzNzkwRjRCNl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzBBNDFDQjJCMjc2OTNENDc3MkRFQjM5NTg1NUFGQUFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa-1YTWtOffPxUCKAJDMywXQD4KfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&oh=00_AfxpPLHG6Te2qqE1J6bbLIkUGYQGncqpY1ArYxSMxp-TFw&oe=69AFDF62,,,,nike_page_1.json
3828284063153436018_63454848350,3828284063153436018,63454848350,nike,Nike,True,2026-02-08 16:44:05,,False,False,False,"The Rebel of Skating returns. 

Alysa Liu and Team USA secure Gold in the Team Event for figure skating.",,,114,2,3,5,0,1,1,,1440,1800,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/631427656_17943565329112351_8668575751657694907_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=96NqamkZrUYQ7kNvwE3iOpF&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyODI4NDA2MzE1MzQzNjAxOA%3D%3D.3-ccb7-5&oh=00_AfzXe1qXSMZ6P68iB5FIU6kkViY8Zz6ro0GFeKLe6x5XnA&oe=69B3D11C&_nc_sid=b0e1a0,1440.0,1800.0,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/631427656_17943565329112351_8668575751657694907_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uMTQ0MHgxODAwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=96NqamkZrUYQ7kNvwE3iOpF&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyODI4NDA2MzE1MzQzNjAxOA%3D%3D.3-ccb7-5&oh=00_AfzXe1qXSMZ6P68iB5FIU6kkViY8Zz6ro0GFeKLe6x5XnA&oe=69B3D11C&_nc_sid=b0e1a0,,,,,,nike_page_1.json
3823734228824199950_63454848350,3823734228824199950,63454848350,nike,Nike,True,2026-02-02 10:05:12,,False,False,False,Designed for those who think taking the easy way down is irrational. Welcome to All Conditions Gear.,,,168,7,4,9,0,2,0,True,1080,1920,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/626542674_877929314881448_2632582115444249022_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEbORrJS1H3gFAc8cX6QNO9apxWBd6hDoXAHk0ltvMwxB-y1uqT8Niw_rdqlmhVOKKz2gE3P69EEnMO4qEFuxDS&_nc_ohc=_m4GzuAL2B4Q7kNvwE14BN7&_nc_gid=caAlutyc3-5Gd7raWYhmrw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzgyMzczNDIyODgyNDE5OTk1MA%3D%3D.3-ccb7-5&oh=00_Afy0xAP4O1O-Yc7_SZPzZoIPmWxiJfx-OsDn9-gGSgQlKQ&oe=69B3DBFD&_nc_sid=b0e1a0,640.0,1136.0,,https://instagram.fyyz1-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNn95_AtHASp5NozEH7cMFxmduCUtkphOEHD7v_CJ6puUFOH-Izz_pJAQDsnwzIpeDOdVSTeaaMQh8vPhMJLE2UveaxBi9w4QSzWWk.mp4?_nc_cat=105&_nc_oc=AdkouQKxD8lTPm9gEMPG3y9t9ooETEIvmHzDQh4JOYXHYfMHFb93VUDl6hulXK2UMOb9eZTBLbSSdYoP6eTt7j3o&_nc_sid=5e9851&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_ohc=t0tnF0d2_CAQ7kNvwGW6Sw3&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzk0MjM5MTMwMDExMjM1MSwiYXNzZXRfYWdlX2RheXMiOjM0LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6NjAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=caAlutyc3-5Gd7raWYhmrw&_nc_ss=8&_nc_zt=28&vs=e08d318f40dbb137&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC80NjREOTJDNkE3NkE5MzNERTE3QUVBNzgzOEZCMDk5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYzNDc3RDE0QjMwM0Q4REE0MzdFRjk5QUM5OTAzNDgyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa-_-m90KDfPxUCKAJDMywXQE4Kn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&oh=00_AfxlyPD0dMhW38kDsOU2KFwxYMdBTIUN8WwyZL6WV0zJIw&oe=69AFC153,https://instagram.fyyz1-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNn95_AtHASp5NozEH7cMFxmduCUtkphOEHD7v_CJ6puUFOH-Izz_pJAQDsnwzIpeDOdVSTeaaMQh8vPhMJLE2UveaxBi9w4QSzWWk.mp4?_nc_cat=105&_nc_oc=AdkouQKxD8lTPm9gEMPG3y9t9ooETEIvmHzDQh4JOYXHYfMHFb93VUDl6hulXK2UMOb9eZTBLbSSdYoP6eTt7j3o&_nc_sid=5e9851&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_ohc=t0tnF0d2_CAQ7kNvwGW6Sw3&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzk0MjM5MTMwMDExMjM1MSwiYXNzZXRfYWdlX2RheXMiOjM0LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6NjAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=caAlutyc3-5Gd7raWYhmrw&_nc_ss=8&_nc_zt=28&vs=e08d318f40dbb137&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC80NjREOTJDNkE3NkE5MzNERTE3QUVBNzgzOEZCMDk5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYzNDc3RDE0QjMwM0Q4REE0MzdFRjk5QUM5OTAzNDgyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa-_-m90KDfPxUCKAJDMywXQE4Kn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&oh=00_AfxlyPD0dMhW38kDsOU2KFwxYMdBTIUN8WwyZL6WV0zJIw&oe=69AFC153,,,,nike_page_1.json
3823737271506502434_63454848350,3823737271506502434,63454848350,nike,Nike,True,2026-02-02 10:10:25,,True,False,False,Discover more:,,,102,1,0,3,1,19,0,,612,612,,,,,,,,,,nike_page_1.json
