run_id,run_started_at,run_finished_at,post_id,slide_number,kind,url,downloaded,status_code,error_type,error_message,error_bucket,saved_filename,local_path,attempts,duration_sec
20260309_021359,1773022439,,3720846444036471382_63454848350,1,carousel_slide,https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/546417844_2063449121148278_7715397969010379372_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uNjQweDgwMC5zZHIuZjcxODc4LmRlZmF1bHRfY292ZXJfZnJhbWUuYzIifQ&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QFpKV5Dk0xQrj64kfTh4IFwXA3gQWiSo3jAw4XZ68lhJOcdh1t_QuwbkJHKH3rNRtJsYEmP9UaupIbeoATIvHFj&_nc_ohc=umQIWTljmzAQ7kNvwGrRv8M&_nc_gid=A7lz9Ut-1Zga6OBFWYWqkQ&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzcyMDQxOTc1MTQwODc3Njc3NQ%3D%3D.3-ccb7-5&oh=00_Afwr14sCSDly5G4jlRKOXG-dNBz6D5QQE0Kta4IK1ID0tA&oe=69B3DB21&_nc_sid=b0e1a0,True,200,,,,3720846444036471382_63454848350_1.jpg,Threads/post_info/Downloads/3720846444036471382_63454848350_1.jpg,1,0.0678
20260309_021359,1773022439,,3720846444036471382_63454848350,2,carousel_slide,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/547488349_17924414886112351_1734075564180533990_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uMTA4MHgxMzUwLnNkci5mODI3ODcuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFpKV5Dk0xQrj64kfTh4IFwXA3gQWiSo3jAw4XZ68lhJOcdh1t_QuwbkJHKH3rNRtJsYEmP9UaupIbeoATIvHFj&_nc_ohc=-D_GNENYw0cQ7kNvwESwEgk&_nc_gid=A7lz9Ut-1Zga6OBFWYWqkQ&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzcyMDg0NjQzNjY1NDQ1MDc5NQ%3D%3D.3-ccb7-5&oh=00_AfxrHUbJs9NaDVJ1JWc4-RtFNnr7JU5EdyvUWp7EwKvsTA&oe=69B3D307&_nc_sid=b0e1a0,True,200,,,,3720846444036471382_63454848350_2.jpg,Threads/post_info/Downloads/3720846444036471382_63454848350_2.jpg,1,0.0336
20260309_021359,1773022439,,3720846444036471382_63454848350,3,carousel_slide,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.82787-15/548102823_17924414895112351_117513857253977101_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuQ0FST1VTRUxfSVRFTS5pbWFnZV91cmxnZW4uODY0eDEwODAuc2RyLmY4Mjc4Ny5kZWZhdWx0X2ltYWdlLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFpKV5Dk0xQrj64kfTh4IFwXA3gQWiSo3jAw4XZ68lhJOcdh1t_QuwbkJHKH3rNRtJsYEmP9UaupIbeoATIvHFj&_nc_ohc=FXuIAR187kMQ7kNvwHMW35m&_nc_gid=A7lz9Ut-1Zga6OBFWYWqkQ&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzcyMDg0NjQzNjY3MTI4OTE1NA%3D%3D.3-ccb7-5&oh=00_AfyZIyic7bnZLajr2W_KdVcNm7oVPHB-LLKbOEKeAMepuA&oe=69B3C0C1&_nc_sid=b0e1a0,True,200,,,,3720846444036471382_63454848350_3.jpg,Threads/post_info/Downloads/3720846444036471382_63454848350_3.jpg,1,0.0649
20260309_021359,1773022439,,3594718895382248045_63454848350,1,cover_image,https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/486244445_1200742044732761_1062337461313571859_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFpKV5Dk0xQrj64kfTh4IFwXA3gQWiSo3jAw4XZ68lhJOcdh1t_QuwbkJHKH3rNRtJsYEmP9UaupIbeoATIvHFj&_nc_ohc=qNZ8VBkVCPIQ7kNvwFg971_&_nc_gid=A7lz9Ut-1Zga6OBFWYWqkQ&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5NDcxODg5NTM4MjI0ODA0NQ%3D%3D.3-ccb7-5&oh=00_AfwhXTINM_3I63GOocL5bO6-NsQsQushL8MJMhWXhtK54g&oe=69B3D02A&_nc_sid=b0e1a0,True,200,,,,3594718895382248045_63454848350.jpg,Threads/post_info/Downloads/3594718895382248045_63454848350.jpg,1,0.0437
20260309_021359,1773022439,,3594214720934627809_63454848350,1,cover_image,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/484792586_28865853346393523_7549399360990129060_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFpKV5Dk0xQrj64kfTh4IFwXA3gQWiSo3jAw4XZ68lhJOcdh1t_QuwbkJHKH3rNRtJsYEmP9UaupIbeoATIvHFj&_nc_ohc=YaQfXTIydMIQ7kNvwHL3ImF&_nc_gid=A7lz9Ut-1Zga6OBFWYWqkQ&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5NDIxNDcyMDkzNDYyNzgwOQ%3D%3D.3-ccb7-5&oh=00_Afzq1pP9ajfMqLgSnpoNXkhxi7FEb3Y95hqCNb8dqvqJNA&oe=69B3D816&_nc_sid=b0e1a0,True,200,,,,3594214720934627809_63454848350.jpg,Threads/post_info/Downloads/3594214720934627809_63454848350.jpg,1,0.0363
20260309_021359,1773022439,,3594067480001010806_63454848350,1,cover_image,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/486047484_623291913797614_2779551799768915010_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGSyS37XguWH0tforqJcg12kjSqaQlIKlzIOhhj2QiYBliYywLbXFpTKGg6EE3fVPQjFkTVlvCD2PurLMf4dMfU&_nc_ohc=nix_bA-xrYUQ7kNvwEMVF57&_nc_gid=7X0p1kGRohmMwH-MS9lynw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5NDA2NzQ4MDAwMTAxMDgwNg%3D%3D.3-ccb7-5&oh=00_AfxbGCzq9i9KrYnnM67Ore5xFyMvzFBJzX3XctKnZTw6Yg&oe=69B3CAD1&_nc_sid=b0e1a0,True,200,,,,3594067480001010806_63454848350.jpg,Threads/post_info/Downloads/3594067480001010806_63454848350.jpg,1,0.0293
20260309_021359,1773022439,,3594014240115463082_63454848350,1,cover_image,https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/485626926_953600743236602_9121600520758907309_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGSyS37XguWH0tforqJcg12kjSqaQlIKlzIOhhj2QiYBliYywLbXFpTKGg6EE3fVPQjFkTVlvCD2PurLMf4dMfU&_nc_ohc=UyjsbqalSBsQ7kNvwEYYOCj&_nc_gid=7X0p1kGRohmMwH-MS9lynw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5NDAxNDI0MDExNTQ2MzA4Mg%3D%3D.3-ccb7-5&oh=00_Afyd0vTNmY1WK_boxFv7024WnK3v3W01--F8UN2YZd9jHw&oe=69B3D906&_nc_sid=b0e1a0,True,200,,,,3594014240115463082_63454848350.jpg,Threads/post_info/Downloads/3594014240115463082_63454848350.jpg,1,0.0306
20260309_021359,1773022439,,3593281821825509565_63454848350,1,cover_image,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/485604385_1591115798269354_9147507814294770981_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGSyS37XguWH0tforqJcg12kjSqaQlIKlzIOhhj2QiYBliYywLbXFpTKGg6EE3fVPQjFkTVlvCD2PurLMf4dMfU&_nc_ohc=1uuVJwqaf4QQ7kNvwHDC2ft&_nc_gid=7X0p1kGRohmMwH-MS9lynw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5MzI4MTgyMTgyNTUwOTU2NQ%3D%3D.3-ccb7-5&oh=00_AfwwJIaNtLo47KCdF449DLlADoffVu_OBj88DxUShhs8hw&oe=69B3D266&_nc_sid=b0e1a0,True,200,,,,3593281821825509565_63454848350.jpg,Threads/post_info/Downloads/3593281821825509565_63454848350.jpg,1,0.0243
20260309_021359,1773022439,,3592650631385153005_63454848350,1,cover_image,https://instagram.fyyz1-2.fna.fbcdn.net/v/t51.71878-15/485281167_1004996110998096_9081203425976710517_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-2.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGSyS37XguWH0tforqJcg12kjSqaQlIKlzIOhhj2QiYBliYywLbXFpTKGg6EE3fVPQjFkTVlvCD2PurLMf4dMfU&_nc_ohc=qv59BaLJqMQQ7kNvwEXu10Q&_nc_gid=7X0p1kGRohmMwH-MS9lynw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5MjY1MDYzMTM4NTE1MzAwNQ%3D%3D.3-ccb7-5&oh=00_AfyqzA9Pbz5CykeZPHWrv6NhHQHRG4M_e5bO_gM_ba3xIA&oe=69B3D221&_nc_sid=b0e1a0,True,200,,,,3592650631385153005_63454848350.jpg,Threads/post_info/Downloads/3592650631385153005_63454848350.jpg,1,0.0236
20260309_021359,1773022439,,3591825722448449821_63454848350,1,cover_image,https://instagram.fyyz1-1.fna.fbcdn.net/v/t51.71878-15/484890739_2505830573115243_6485900125064840818_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InRocmVhZHMuRkVFRC5pbWFnZV91cmxnZW4uNjQweDExMzYuc2RyLmY3MTg3OC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=instagram.fyyz1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGSyS37XguWH0tforqJcg12kjSqaQlIKlzIOhhj2QiYBliYywLbXFpTKGg6EE3fVPQjFkTVlvCD2PurLMf4dMfU&_nc_ohc=k9IfNG8zsecQ7kNvwEU-AjE&_nc_gid=7X0p1kGRohmMwH-MS9lynw&edm=AAGeoI8BAAAA&ccb=7-5&ig_cache_key=MzU5MTgyNTcyMjQ0ODQ0OTgyMQ%3D%3D.3-ccb7-5&oh=00_AfxhBGEcOE8z7SfEot3TNE0xYBPR7JDs4CRPZalaO8WnGA&oe=69B3C406&_nc_sid=b0e1a0,True,200,,,,3591825722448449821_63454848350.jpg,Threads/post_info/Downloads/3591825722448449821_63454848350.jpg,1,0.0324
